source,src_label,canonical_label,sha256,path,width,height
plantvillage_apple,Apple___healthy,healthy,21db791c44e116da249499580ab086171981f293765d95b908f85b18b5476b19,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/21db791c44e116da249499580ab086171981f293765d95b908f85b18b5476b19.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,d3c72ebd0bee94e2a3d0af418131a0e1b646a52813b902255293d02ca81bd3cf,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/d3c72ebd0bee94e2a3d0af418131a0e1b646a52813b902255293d02ca81bd3cf.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,5fdf9eb3c27fd7a00dcd6791841dc743800d9909f613139e95c6f4347c6b8c1f,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/5fdf9eb3c27fd7a00dcd6791841dc743800d9909f613139e95c6f4347c6b8c1f.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,6594072addf14a7990592d4f08bf123eef62e3ecb24d3163f8460bb41b461dc6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/6594072addf14a7990592d4f08bf123eef62e3ecb24d3163f8460bb41b461dc6.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,47d0dde58ae06432d39c7a75de6730d1c8808930e5dcb1436acf415bddf03131,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/47d0dde58ae06432d39c7a75de6730d1c8808930e5dcb1436acf415bddf03131.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,82bfeaf6b99ac1b24119fddd5c3522149ae72027e45090d55cf172e890a1e8f6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/82bfeaf6b99ac1b24119fddd5c3522149ae72027e45090d55cf172e890a1e8f6.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,f946be92ad5e332f6a8a807bda61ca4b5a7d26b5a0905d76790908f2352a7fc9,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/f946be92ad5e332f6a8a807bda61ca4b5a7d26b5a0905d76790908f2352a7fc9.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,5239ed32b8db3986eab28ca48ed183b896a9f3bdcc1b9ef426e1bc3682b127bc,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/5239ed32b8db3986eab28ca48ed183b896a9f3bdcc1b9ef426e1bc3682b127bc.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,f28db12117f8c7dc1daa7c7447df190e61202961289f4b4d6a436e8892772cb6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/f28db12117f8c7dc1daa7c7447df190e61202961289f4b4d6a436e8892772cb6.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,a9974199b2aa2c4b4ae91a7a8268a8230d02de2202d7162c1cd3625a0de276e6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/a9974199b2aa2c4b4ae91a7a8268a8230d02de2202d7162c1cd3625a0de276e6.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,6663cf6edfe5e7ab31775d6981d510eab0678d746b50084220f5d2e4c96016f3,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/6663cf6edfe5e7ab31775d6981d510eab0678d746b50084220f5d2e4c96016f3.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,cf5bdd2bb48cd5349c9a09b805e46954ee7ee2c28836c1dfc426532b4bc9bb08,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/cf5bdd2bb48cd5349c9a09b805e46954ee7ee2c28836c1dfc426532b4bc9bb08.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,fc1aff021e392829cc2b2917c21eac6c153c06f3dfb15d5aba538739b493ca63,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/fc1aff021e392829cc2b2917c21eac6c153c06f3dfb15d5aba538739b493ca63.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,a06431c1afe136f93740e4e2219a668d6d1190c9233f2747704ffc39df9b2d4a,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/a06431c1afe136f93740e4e2219a668d6d1190c9233f2747704ffc39df9b2d4a.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,7a6c269af003e3bd9a8df166b61a19cd8ee1cdeea45124c344b3f83c6ef4f0a0,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/7a6c269af003e3bd9a8df166b61a19cd8ee1cdeea45124c344b3f83c6ef4f0a0.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,f21c7ef088dfeb2c0c6f920c44674d6b23ab061a3d604cb486fc4bc25454b77b,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/f21c7ef088dfeb2c0c6f920c44674d6b23ab061a3d604cb486fc4bc25454b77b.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,b181c6550e9eaf7532dd67262a712797ab5f96c1b0d505492c810972d9f53d9a,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/b181c6550e9eaf7532dd67262a712797ab5f96c1b0d505492c810972d9f53d9a.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,63d1ef9d4a0dcf2136ae48fe16ce940112cf5e5ab754e7de3ff026365a5d8cb2,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/63d1ef9d4a0dcf2136ae48fe16ce940112cf5e5ab754e7de3ff026365a5d8cb2.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,7f01e7b3929945a017d35f4bb1d48ec92d23b534b878b291f4ee544e89033249,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/7f01e7b3929945a017d35f4bb1d48ec92d23b534b878b291f4ee544e89033249.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,399dc48277ecaad732c7b81b43e4cb6605f1d5c61c5c098e4fa05aac2c24a626,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/399dc48277ecaad732c7b81b43e4cb6605f1d5c61c5c098e4fa05aac2c24a626.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,4f86394afe8cf9d3f38ebd7e4d6e799abcc079feaa517d309fa431942d75aebd,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/4f86394afe8cf9d3f38ebd7e4d6e799abcc079feaa517d309fa431942d75aebd.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,89727e63e08d377e18a23da53784fa04cbce44a0618773107e0b1d6d0f65ea59,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/89727e63e08d377e18a23da53784fa04cbce44a0618773107e0b1d6d0f65ea59.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,98095c43843c5d8f1cab0417facdc6d07a7d6a0ef8260d352d3c164154917bbe,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/98095c43843c5d8f1cab0417facdc6d07a7d6a0ef8260d352d3c164154917bbe.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,706ce9467ffe39e3ed9ccb1f17cdd22f5082e5aae6616410a0678027272d1f55,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/706ce9467ffe39e3ed9ccb1f17cdd22f5082e5aae6616410a0678027272d1f55.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,ebc8716ee27076e3546c08125f0feb8f2053524b43dbb39d4f2e9227dce853cc,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/ebc8716ee27076e3546c08125f0feb8f2053524b43dbb39d4f2e9227dce853cc.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,0f24ce35c10729f828b4982e2740f6b7563833fbf9591e8b9e54a1e533784bfa,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/0f24ce35c10729f828b4982e2740f6b7563833fbf9591e8b9e54a1e533784bfa.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,e7b5c9ee0abda95ee75bfa06df5f10909c569558fb78d57cb7b4590626372bfe,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/e7b5c9ee0abda95ee75bfa06df5f10909c569558fb78d57cb7b4590626372bfe.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,473cad4e98e2cf4dab0face94a654e7b82536b5a473fc88bdb9a47570dd276fb,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/473cad4e98e2cf4dab0face94a654e7b82536b5a473fc88bdb9a47570dd276fb.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,95d2ce0abd6f8864ae4e2825b9c5108d83c46fb9faa2defce87662145a7f3a7b,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/95d2ce0abd6f8864ae4e2825b9c5108d83c46fb9faa2defce87662145a7f3a7b.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,0805343441ff70d9a023da20241a858f4a0baaeeef14b6989bed524ac6f9902a,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/0805343441ff70d9a023da20241a858f4a0baaeeef14b6989bed524ac6f9902a.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,b49457f6add5ddd011a0c2f9bfa4987e842dd2a284c7ba9542709529ac1717af,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/b49457f6add5ddd011a0c2f9bfa4987e842dd2a284c7ba9542709529ac1717af.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,1efbc9ec8762ea83dde2a1ac443c24049d0c5d268f6425290e49372604f1f238,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/1efbc9ec8762ea83dde2a1ac443c24049d0c5d268f6425290e49372604f1f238.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,8d1abe975acfaf202ede979b1fd6e73206ded884174e557958f66fbc924107b2,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/8d1abe975acfaf202ede979b1fd6e73206ded884174e557958f66fbc924107b2.jpg,256,256
